preusuel,dpt,decade,nombre,total_births,rate_per_10k
ALAIN,85,1910,3,49803,0.6
ALAIN,85,1920,42,69803,6.02
ALAIN,85,1930,138,67048,20.58
ALAIN,85,1940,696,71011,98.01
ALAIN,85,1950,1390,78357,177.39
ALAIN,85,1960,926,63298,146.29
ALAIN,85,1970,211,58707,35.94
ALAIN,85,1980,48,50677,9.47
ALAIN,85,1990,3,42524,0.71
ALAIN,86,1920,23,45386,5.07
ALAIN,86,1930,102,43763,23.31
ALAIN,86,1940,986,51962,189.75
ALAIN,86,1950,1743,59821,291.37
ALAIN,86,1960,820,54016,151.81
ALAIN,86,1970,119,47757,24.92
ALAIN,86,1980,20,41916,4.77
ALAIN,87,1920,7,49401,1.42
ALAIN,87,1930,83,40693,20.4
ALAIN,87,1940,898,46789,191.93
ALAIN,87,1950,1275,47122,270.57
ALAIN,87,1960,730,44170,165.27
ALAIN,87,1970,128,39486,32.42
ALAIN,87,1980,12,34175,3.51
ALAIN,88,1900,3,51809,0.58
ALAIN,88,1920,18,59738,3.01
ALAIN,88,1930,166,57814,28.71
ALAIN,88,1940,1240,62701,197.76
ALAIN,88,1950,1897,78548,241.51
ALAIN,88,1960,1125,70132,160.41
ALAIN,88,1970,193,56609,34.09
ALAIN,88,1980,44,48914,9.0
ALAIN,88,1990,7,39378,1.78
ALAIN,89,1920,7,34280,2.04
ALAIN,89,1930,96,32377,29.65
ALAIN,89,1940,866,37466,231.14
ALAIN,89,1950,1210,43689,276.96
ALAIN,89,1960,584,38787,150.57
ALAIN,89,1970,94,34068,27.59
ALAIN,89,1980,17,30901,5.5
ALAIN,89,1990,3,27168,1.1
ALAIN,90,1930,41,14085,29.11
ALAIN,90,1940,295,13658,215.99
ALAIN,90,1950,498,20715,240.41
ALAIN,90,1960,348,22207,156.71
ALAIN,90,1970,75,20029,37.45
ALAIN,90,1980,15,16615,9.03
ALAIN,91,1960,112,14893,75.2
ALAIN,91,1970,223,91326,24.42
ALAIN,91,1980,78,101449,7.69
ALAIN,91,1990,35,114418,3.06
ALAIN,91,2000,9,119834,0.75
ALAIN,92,1960,322,49795,64.67
ALAIN,92,1970,485,228138,21.26
ALAIN,92,1980,161,208597,7.72
ALAIN,92,1990,61,210780,2.89
ALAIN,92,2000,39,213008,1.83
ALAIN,92,2010,19,209353,0.91
ALAIN,92,2020,3,55034,0.55
ALAIN,93,1960,267,38002,70.26
ALAIN,93,1970,508,188968,26.88
ALAIN,93,1980,160,179731,8.9
ALAIN,93,1990,80,164927,4.85
ALAIN,93,2000,34,173639,1.96
ALAIN,93,2010,6,163023,0.37
ALAIN,94,1960,246,31016,79.31
ALAIN,94,1970,425,163282,26.03
ALAIN,94,1980,153,162231,9.43
ALAIN,94,1990,61,141691,4.31
ALAIN,94,2000,13,133059,0.98
ALAIN,94,2010,13,141081,0.92
ALAIN,95,1960,147,20039,73.36
ALAIN,95,1970,295,103858,28.4
ALAIN,95,1980,104,122640,8.48
ALAIN,95,1990,28,126609,2.21
ALAIN,95,2000,38,137417,2.77
ALAIN,95,2010,6,133740,0.45
ALAIN,971,1930,48,39369,12.19
ALAIN,971,1940,413,51619,80.01
ALAIN,971,1950,960,75544,127.08
ALAIN,971,1960,999,89835,111.2
ALAIN,971,1970,387,67547,57.29
ALAIN,971,1980,97,50633,19.16
ALAIN,971,1990,41,46877,8.75
ALAIN,971,2000,11,34265,3.21
ALAIN,972,1930,21,48309,4.35
ALAIN,972,1940,226,57075,39.6
ALAIN,972,1950,1056,84939,124.32
ALAIN,972,1960,888,90549,98.07
ALAIN,972,1970,237,60687,39.05
ALAIN,972,1980,52,45399,11.45
ALAIN,972,1990,6,41425,1.45
ALAIN,973,1940,7,2945,23.77
ALAIN,973,1950,87,5558,156.53
ALAIN,973,1960,127,8004,158.67
ALAIN,973,1970,143,9490,150.68
ALAIN,973,1980,87,12202,71.3
ALAIN,973,1990,58,20705,28.01
ALAIN,973,2000,27,22242,12.14
ALAIN,973,2010,6,19007,3.16
ALAIN,973,2020,3,6753,4.44
ALAIN,974,1920,5,62955,0.79
ALAIN,974,1930,53,74957,7.07
ALAIN,974,1940,210,84933,24.73
ALAIN,974,1950,931,124849,74.57
ALAIN,974,1960,889,147268,60.37
ALAIN,974,1970,380,118128,32.17
ALAIN,974,1980,124,111751,11.1
ALAIN,974,1990,32,111940,2.86
ALAIN,974,2000,10,107732,0.93
ALEXANDRE,01,1900,105,36551,28.73
ALEXANDRE,01,1910,73,31791,22.96
ALEXANDRE,01,1920,62,45220,13.71
ALEXANDRE,01,1930,25,39519,6.33
ALEXANDRE,01,1940,10,46636,2.14
ALEXANDRE,01,1960,20,42903,4.66
ALEXANDRE,01,1970,226,35295,64.03
ALEXANDRE,01,1980,397,31058,127.83
ALEXANDRE,01,1990,384,27120,141.59
ALEXANDRE,01,2000,142,27094,52.41
ALEXANDRE,01,2010,55,24894,22.09
ALEXANDRE,01,2020,13,6303,20.63
ALEXANDRE,02,1900,89,59595,14.93
ALEXANDRE,02,1910,54,44761,12.06
ALEXANDRE,02,1920,81,83649,9.68
ALEXANDRE,02,1930,44,74417,5.91
ALEXANDRE,02,1940,3,80002,0.37
ALEXANDRE,02,1950,13,104861,1.24
ALEXANDRE,02,1960,24,95635,2.51
ALEXANDRE,02,1970,314,77785,40.37
ALEXANDRE,02,1980,832,70483,118.04
ALEXANDRE,02,1990,769,59153,130.0
ALEXANDRE,02,2000,326,49665,65.64
ALEXANDRE,02,2010,105,36067,29.11
ALEXANDRE,02,2020,11,8139,13.52
ALEXANDRE,03,1900,148,41657,35.53
ALEXANDRE,03,1910,60,32216,18.62
ALEXANDRE,03,1920,56,45483,12.31
ALEXANDRE,03,1930,26,42214,6.16
ALEXANDRE,03,1940,12,54894,2.19
ALEXANDRE,03,1950,3,58868,0.51
ALEXANDRE,03,1960,13,56050,2.32
ALEXANDRE,03,1970,197,46184,42.66
ALEXANDRE,03,1980,487,37228,130.82
ALEXANDRE,03,1990,493,31678,155.63
ALEXANDRE,03,2000,202,28201,71.63
ALEXANDRE,03,2010,36,20444,17.61
ALEXANDRE,03,2020,6,4711,12.74
ALEXANDRE,04,1900,4,10535,3.8
ALEXANDRE,04,1920,6,10196,5.88
ALEXANDRE,04,1930,3,8196,3.66
ALEXANDRE,04,1960,6,12411,4.83
ALEXANDRE,04,1970,50,8949,55.87
ALEXANDRE,04,1980,100,7781,128.52
ALEXANDRE,04,1990,102,7117,143.32
ALEXANDRE,04,2000,43,5600,76.79
ALEXANDRE,04,2010,13,4535,28.67
ALEXANDRE,04,2020,3,886,33.86
ALEXANDRE,05,1900,18,10808,16.65
ALEXANDRE,05,1910,14,9700,14.43
ALEXANDRE,05,1920,12,12033,9.97
ALEXANDRE,05,1960,6,12801,4.69
ALEXANDRE,05,1970,52,9865,52.71
ALEXANDRE,05,1980,107,9977,107.25
ALEXANDRE,05,1990,108,8669,124.58
ALEXANDRE,05,2000,66,8106,81.42
ALEXANDRE,05,2010,21,6235,33.68
ALEXANDRE,06,1900,146,36463,40.04
ALEXANDRE,06,1910,142,34993,40.58
ALEXANDRE,06,1920,185,50334,36.75
ALEXANDRE,06,1930,135,49731,27.15
ALEXANDRE,06,1940,70,53884,12.99
ALEXANDRE,06,1950,57,57861,9.85
ALEXANDRE,06,1960,132,75290,17.53
ALEXANDRE,06,1970,504,73155,68.89
ALEXANDRE,06,1980,965,88391,109.17
ALEXANDRE,06,1990,1373,94344,145.53
ALEXANDRE,06,2000,887,93641,94.72
ALEXANDRE,06,2010,474,90303,52.49
ALEXANDRE,06,2020,86,25123,34.23
ALEXANDRE,07,1900,36,38003,9.47
ALEXANDRE,07,1910,11,31260,3.52
ALEXANDRE,07,1920,17,41255,4.12
ALEXANDRE,07,1940,3,38930,0.77
ALEXANDRE,07,1960,37,28930,12.79
ALEXANDRE,07,1970,138,21484,64.23
ALEXANDRE,07,1980,217,21335,101.71
ALEXANDRE,07,1990,195,19797,98.5
ALEXANDRE,07,2000,118,23627,49.94
ALEXANDRE,07,2010,30,16539,18.14
ALEXANDRE,07,2020,4,2938,13.61
ALEXANDRE,08,1900,10,32392,3.09
ALEXANDRE,08,1910,12,23572,5.09
ALEXANDRE,08,1920,15,46690,3.21
ALEXANDRE,08,1930,3,43471,0.69
ALEXANDRE,08,1950,9,60617,1.48
ALEXANDRE,08,1960,16,57103,2.8
ALEXANDRE,08,1970,136,42072,32.33
ALEXANDRE,08,1980,322,35658,90.3
ALEXANDRE,08,1990,361,27523,131.16
ALEXANDRE,08,2000,134,20782,64.48
ALEXANDRE,08,2010,18,12218,14.73
ALEXANDRE,09,1900,37,19873,18.62
ALEXANDRE,09,1910,22,14209,15.48
ALEXANDRE,09,1920,17,18986,8.95
ALEXANDRE,09,1940,3,17154,1.75
ALEXANDRE,09,1960,6,15090,3.98
ALEXANDRE,09,1970,23,9737,23.62
ALEXANDRE,09,1980,68,8084,84.12
ALEXANDRE,09,1990,112,7118,157.35
ALEXANDRE,09,2000,70,6550,106.87
ALEXANDRE,09,2010,17,5111,33.26
ALEXANDRE,09,2020,3,1329,22.57
ALEXANDRE,10,1900,12,22152,5.42
ALEXANDRE,10,1910,11,22194,4.96
ALEXANDRE,10,1920,9,32721,2.75
ALEXANDRE,10,1930,3,32975,0.91
ALEXANDRE,10,1960,34,44319,7.67
ALEXANDRE,10,1970,394,37816,104.19
ALEXANDRE,10,1980,456,31686,143.91
ALEXANDRE,10,1990,383,26938,142.18
ALEXANDRE,10,2000,116,22689,51.13
ALEXANDRE,10,2010,41,17673,23.2
ALEXANDRE,10,2020,7,4091,17.11
ALEXANDRE,11,1900,80,31881,25.09
ALEXANDRE,11,1910,19,24334,7.81
ALEXANDRE,11,1920,39,37989,10.27
ALEXANDRE,11,1930,16,32673,4.9
ALEXANDRE,11,1940,7,37003,1.89
ALEXANDRE,11,1950,3,36936,0.81
ALEXANDRE,11,1960,20,34279,5.83
ALEXANDRE,11,1970,114,26695,42.7
ALEXANDRE,11,1980,217,25234,86.0
ALEXANDRE,11,1990,294,23387,125.71
ALEXANDRE,11,2000,169,23020,73.41
ALEXANDRE,11,2010,68,18021,37.73
ALEXANDRE,11,2020,5,3900,12.82
ALEXANDRE,12,1900,60,44702,13.42
ALEXANDRE,12,1910,45,36939,12.18
ALEXANDRE,12,1920,51,47489,10.74
ALEXANDRE,12,1930,25,42531,5.88
ALEXANDRE,12,1940,3,44481,0.67
ALEXANDRE,12,1950,3,44695,0.67
ALEXANDRE,12,1960,12,37676,3.19
ALEXANDRE,12,1970,235,28337,82.93
ALEXANDRE,12,1980,235,22051,106.57
ALEXANDRE,12,1990,169,18720,90.28
ALEXANDRE,12,2000,102,18346,55.6
ALEXANDRE,12,2010,42,14989,28.02
ALEXANDRE,12,2020,5,3635,13.76
ALEXANDRE,13,1900,294,81515,36.07
ALEXANDRE,13,1910,279,79785,34.97
ALEXANDRE,13,1920,307,119321,25.73
ALEXANDRE,13,1930,208,113354,18.35
ALEXANDRE,13,1940,147,141405,10.4
ALEXANDRE,13,1950,128,168780,7.58
ALEXANDRE,13,1960,217,207674,10.45
ALEXANDRE,13,1970,878,202326,43.4
ALEXANDRE,13,1980,1721,210950,81.58
ALEXANDRE,13,1990,2422,198767,121.85
ALEXANDRE,13,2000,1555,207191,75.05
ALEXANDRE,13,2010,748,210449,35.54
ALEXANDRE,13,2020,94,58640,16.03
ALEXANDRE,14,1900,81,39243,20.64
ALEXANDRE,14,1910,87,40999,21.22
ALEXANDRE,14,1920,88,64551,13.63
ALEXANDRE,14,1930,25,66572,3.76
ALEXANDRE,14,1940,13,77375,1.68
ALEXANDRE,14,1950,3,101260,0.3
ALEXANDRE,14,1960,26,97129,2.68
ALEXANDRE,14,1970,329,91882,35.81
ALEXANDRE,14,1980,921,86843,106.05
ALEXANDRE,14,1990,1097,75723,144.87
ALEXANDRE,14,2000,473,73870,64.03
ALEXANDRE,14,2010,161,55215,29.16
ALEXANDRE,14,2020,21,14019,14.98
ALEXANDRE,15,1900,58,24628,23.55
ALEXANDRE,15,1910,47,21134,22.24
ALEXANDRE,15,1920,46,28374,16.21
ALEXANDRE,15,1930,17,26746,6.36
ALEXANDRE,15,1940,3,29385,1.02
ALEXANDRE,15,1970,74,20647,35.84
ALEXANDRE,15,1980,169,15828,106.77
ALEXANDRE,15,1990,162,11178,144.93
ALEXANDRE,15,2000,74,10145,72.94
ALEXANDRE,15,2010,3,6398,4.69
ALEXANDRE,16,1900,87,37927,22.94
ALEXANDRE,16,1910,61,31946,19.09
ALEXANDRE,16,1920,31,43975,7.05
ALEXANDRE,16,1930,3,42051,0.71
ALEXANDRE,16,1960,12,52889,2.27
ALEXANDRE,16,1970,195,42963,45.39
ALEXANDRE,16,1980,442,35969,122.88
ALEXANDRE,16,1990,375,27466,136.53
ALEXANDRE,16,2000,172,23818,72.21
ALEXANDRE,16,2010,42,18465,22.75
ALEXANDRE,16,2020,8,4717,16.96
ALEXANDRE,17,1900,90,45878,19.62
ALEXANDRE,17,1910,62,40541,15.29
ALEXANDRE,17,1920,21,60199,3.49
ALEXANDRE,17,1930,13,58097,2.24
ALEXANDRE,17,1950,3,86420,0.35
ALEXANDRE,17,1960,33,76217,4.33
ALEXANDRE,17,1970,314,61774,50.83
ALEXANDRE,17,1980,600,53359,112.45
ALEXANDRE,17,1990,601,45775,131.29
ALEXANDRE,17,2000,242,43842,55.2
ALEXANDRE,17,2010,92,35397,25.99
ALEXANDRE,17,2020,18,9156,19.66
ALEXANDRE,18,1900,140,35600,39.33
ALEXANDRE,18,1910,47,29638,15.86
ALEXANDRE,18,1920,12,37212,3.22
ALEXANDRE,18,1930,3,33004,0.91
ALEXANDRE,18,1960,7,38186,1.83
ALEXANDRE,18,1970,125,30639,40.8
ALEXANDRE,18,1980,302,24437,123.58
ALEXANDRE,18,1990,347,22093,157.06
ALEXANDRE,18,2000,135,18891,71.46
ALEXANDRE,18,2010,44,13487,32.62
ALEXANDRE,18,2020,7,3458,20.24
ALEXANDRE,19,1900,38,38227,9.94
ALEXANDRE,19,1910,25,29952,8.35
ALEXANDRE,19,1920,25,37227,6.72
ALEXANDRE,19,1930,5,30905,1.62
ALEXANDRE,19,1970,112,25308,44.25
ALEXANDRE,19,1980,234,21480,108.94
ALEXANDRE,19,1990,238,18007,132.17
ALEXANDRE,19,2000,135,18157,74.35
ALEXANDRE,19,2010,51,13586,37.54
ALEXANDRE,20,1900,99,35110,28.2
ALEXANDRE,20,1910,89,32752,27.17
ALEXANDRE,20,1920,68,34986,19.44
ALEXANDRE,20,1930,59,27652,21.34
ALEXANDRE,20,1940,56,27151,20.63
ALEXANDRE,20,1950,57,25320,22.51
ALEXANDRE,20,1960,60,24160,24.83
ALEXANDRE,20,1970,135,21073,64.06
ALEXANDRE,20,1980,226,21400,105.61
ALEXANDRE,20,1990,368,18967,194.02
ALEXANDRE,20,2000,283,18053,156.76
ALEXANDRE,20,2010,141,16993,82.98
ALEXANDRE,20,2020,24,4471,53.68
ALEXANDRE,21,1900,57,33215,17.16
ALEXANDRE,21,1910,10,30069,3.33
ALEXANDRE,21,1920,19,44927,4.23
ALEXANDRE,21,1930,15,45388,3.3
ALEXANDRE,21,1960,30,69560,4.31
ALEXANDRE,21,1970,386,65725,58.73
ALEXANDRE,21,1980,740,60902,121.51
ALEXANDRE,21,1990,769,52903,145.36
ALEXANDRE,21,2000,299,50295,59.45
ALEXANDRE,21,2010,126,41435,30.41
ALEXANDRE,21,2020,20,10931,18.3
ALEXANDRE,22,1900,313,73807,42.41
ALEXANDRE,22,1910,282,71024,39.7
ALEXANDRE,22,1920,269,98854,27.21
ALEXANDRE,22,1930,122,83855,14.55
ALEXANDRE,22,1940,56,87266,6.42
ALEXANDRE,22,1950,12,90694,1.32
ALEXANDRE,22,1970,133,67921,19.58
ALEXANDRE,22,1980,470,58761,79.99
ALEXANDRE,22,1990,661,47451,139.3
ALEXANDRE,22,2000,346,47297,73.15
ALEXANDRE,22,2010,98,34378,28.51
ALEXANDRE,22,2020,11,7589,14.49
ALEXANDRE,23,1900,150,28482,52.66
ALEXANDRE,23,1910,67,21285,31.48
ALEXANDRE,23,1920,26,26616,9.77
ALEXANDRE,23,1930,11,21701,5.07
ALEXANDRE,23,1950,3,21836,1.37
ALEXANDRE,23,1970,36,9950,36.18
ALEXANDRE,23,1980,93,5643,164.81
ALEXANDRE,23,1990,73,3080,237.01
ALEXANDRE,23,2000,19,2312,82.18
ALEXANDRE,24,1900,65,50199,12.95
ALEXANDRE,24,1910,42,41923,10.02
ALEXANDRE,24,1920,37,56779,6.52
ALEXANDRE,24,1930,25,50134,4.99
ALEXANDRE,24,1940,3,58180,0.52
ALEXANDRE,24,1950,11,56855,1.93
ALEXANDRE,24,1960,25,45303,5.52
ALEXANDRE,24,1970,215,33311,64.54
ALEXANDRE,24,1980,332,28006,118.55
ALEXANDRE,24,1990,313,23198,134.93
ALEXANDRE,24,2000,159,22140,71.82
ALEXANDRE,24,2010,45,16952,26.55
ALEXANDRE,24,2020,3,4014,7.47
ALEXANDRE,25,1900,34,34233,9.93
ALEXANDRE,25,1910,23,33599,6.85
ALEXANDRE,25,1920,32,47642,6.72
ALEXANDRE,25,1930,12,47107,2.55
ALEXANDRE,25,1940,7,55838,1.25
ALEXANDRE,25,1950,3,67508,0.44
ALEXANDRE,25,1960,87,79611,10.93
ALEXANDRE,25,1970,649,77394,83.86
ALEXANDRE,25,1980,920,71182,129.25
ALEXANDRE,25,1990,674,59766,112.77
ALEXANDRE,25,2000,283,60105,47.08
ALEXANDRE,25,2010,93,47610,19.53
ALEXANDRE,25,2020,16,9441,16.95
ALEXANDRE,26,1900,44,28016,15.71
ALEXANDRE,26,1910,24,24003,10.0
ALEXANDRE,26,1920,7,34957,2.0
ALEXANDRE,26,1930,3,31199,0.96
ALEXANDRE,26,1940,3,40490,0.74
ALEXANDRE,26,1950,4,47348,0.84
ALEXANDRE,26,1960,54,55032,9.81
ALEXANDRE,26,1970,349,49253,70.86
ALEXANDRE,26,1980,445,45883,96.99
ALEXANDRE,26,1990,437,40689,107.4
ALEXANDRE,26,2000,153,35088,43.6
ALEXANDRE,26,2010,78,34739,22.45
ALEXANDRE,26,2020,16,10889,14.69
ALEXANDRE,27,1900,36,31735,11.34
ALEXANDRE,27,1910,35,31928,10.96
ALEXANDRE,27,1920,26,47560,5.47
ALEXANDRE,27,1930,4,46210,0.87
ALEXANDRE,27,1940,3,56620,0.53
ALEXANDRE,27,1950,3,68083,0.44
ALEXANDRE,27,1960,9,65215,1.38
ALEXANDRE,27,1970,262,55795,46.96
ALEXANDRE,27,1980,653,50352,129.69
ALEXANDRE,27,1990,658,44747,147.05
ALEXANDRE,27,2000,243,32573,74.6
ALEXANDRE,27,2010,64,21384,29.93
ALEXANDRE,28,1900,44,28366,15.51
ALEXANDRE,28,1910,12,27380,4.38
ALEXANDRE,28,1920,14,39244,3.57
ALEXANDRE,28,1960,11,51069,2.15
ALEXANDRE,28,1970,178,47043,37.84
ALEXANDRE,28,1980,446,42705,104.44
ALEXANDRE,28,1990,511,36311,140.73
ALEXANDRE,28,2000,232,35946,64.54
ALEXANDRE,28,2010,97,28000,34.64
ALEXANDRE,28,2020,20,6003,33.32
ALEXANDRE,29,1900,228,110198,20.69
ALEXANDRE,29,1910,230,105281,21.85
ALEXANDRE,29,1920,232,133825,17.34
ALEXANDRE,29,1930,148,120149,12.32
ALEXANDRE,29,1940,65,118061,5.51
ALEXANDRE,29,1950,11,136735,0.8
ALEXANDRE,29,1960,18,132715,1.36
ALEXANDRE,29,1970,175,114792,15.24
ALEXANDRE,29,1980,792,101772,77.82
ALEXANDRE,29,1990,1288,87528,147.15
ALEXANDRE,29,2000,581,81401,71.38
ALEXANDRE,29,2010,200,62872,31.81
ALEXANDRE,29,2020,22,16261,13.53
ALEXANDRE,30,1900,53,40294,13.15
ALEXANDRE,30,1910,45,34026,13.23
ALEXANDRE,30,1920,45,47964,9.38
ALEXANDRE,30,1930,24,43076,5.57
ALEXANDRE,30,1940,6,56386,1.06
ALEXANDRE,30,1950,3,62049,0.48
ALEXANDRE,30,1960,39,64006,6.09
ALEXANDRE,30,1970,228,49758,45.82
ALEXANDRE,30,1980,507,51579,98.3
ALEXANDRE,30,1990,517,49107,105.28
ALEXANDRE,30,2000,332,52820,62.85
ALEXANDRE,30,2010,135,49014,27.54
ALEXANDRE,30,2020,9,12708,7.08
ALEXANDRE,31,1900,98,38841,25.23
ALEXANDRE,31,1910,57,33880,16.82
ALEXANDRE,31,1920,38,52568,7.23
ALEXANDRE,31,1930,38,51350,7.4
ALEXANDRE,31,1940,34,73562,4.62
ALEXANDRE,31,1950,31,85354,3.63
ALEXANDRE,31,1960,100,99902,10.01
ALEXANDRE,31,1970,596,99617,59.83
ALEXANDRE,31,1980,949,98130,96.71
ALEXANDRE,31,1990,1407,110367,127.48
ALEXANDRE,31,2000,911,126526,72.0
ALEXANDRE,31,2010,479,133486,35.88
ALEXANDRE,31,2020,85,37565,22.63
ALEXANDRE,32,1900,22,18113,12.15
ALEXANDRE,32,1950,5,26609,1.88
ALEXANDRE,32,1960,6,19382,3.1
ALEXANDRE,32,1970,54,11659,46.32
ALEXANDRE,32,1980,110,8894,123.68
ALEXANDRE,32,1990,107,7200,148.61
ALEXANDRE,32,2000,63,5554,113.43
ALEXANDRE,32,2010,12,3590,33.43
ALEXANDRE,33,1900,86,79036,10.88
ALEXANDRE,33,1910,72,71381,10.09
ALEXANDRE,33,1920,80,112843,7.09
ALEXANDRE,33,1930,38,101025,3.76
ALEXANDRE,33,1940,28,128556,2.18
ALEXANDRE,33,1950,15,151381,0.99
ALEXANDRE,33,1960,121,150368,8.05
ALEXANDRE,33,1970,897,146682,61.15
ALEXANDRE,33,1980,1653,140919,117.3
ALEXANDRE,33,1990,1877,133650,140.44
ALEXANDRE,33,2000,964,139687,69.01
ALEXANDRE,33,2010,435,138378,31.44
ALEXANDRE,33,2020,82,41679,19.67
ALEXANDRE,34,1900,107,48043,22.27
ALEXANDRE,34,1910,61,43134,14.14
ALEXANDRE,34,1920,68,64544,10.54
ALEXANDRE,34,1930,35,54703,6.4
ALEXANDRE,34,1940,16,68232,2.34
ALEXANDRE,34,1950,18,71134,2.53
ALEXANDRE,34,1960,94,80527,11.67
ALEXANDRE,34,1970,398,79044,50.35
ALEXANDRE,34,1980,786,84667,92.83
ALEXANDRE,34,1990,1085,90672,119.66
ALEXANDRE,34,2000,683,100616,67.88
ALEXANDRE,34,2010,320,101163,31.63
ALEXANDRE,34,2020,58,29784,19.47
ALEXANDRE,35,1900,349,64147,54.41
ALEXANDRE,35,1910,300,62537,47.97
ALEXANDRE,35,1920,283,94366,29.99
ALEXANDRE,35,1930,165,91609,18.01
ALEXANDRE,35,1940,93,102745,9.05
ALEXANDRE,35,1950,44,118106,3.73
ALEXANDRE,35,1960,20,120585,1.66
ALEXANDRE,35,1970,189,113979,16.58
ALEXANDRE,35,1980,901,103460,87.09
ALEXANDRE,35,1990,1329,97846,135.83
ALEXANDRE,35,2000,624,108287,57.62
ALEXANDRE,35,2010,290,98568,29.42
ALEXANDRE,35,2020,45,28348,15.87
ALEXANDRE,36,1900,228,32611,69.92
ALEXANDRE,36,1910,83,26498,31.32
ALEXANDRE,36,1920,40,35063,11.41
ALEXANDRE,36,1930,6,31140,1.93
ALEXANDRE,36,1960,9,37814,2.38
ALEXANDRE,36,1970,123,28023,43.89
ALEXANDRE,36,1980,268,20375,131.53
ALEXANDRE,36,1990,267,16310,163.7
ALEXANDRE,36,2000,113,13990,80.77
ALEXANDRE,36,2010,19,8247,23.04
ALEXANDRE,37,1900,92,31547,29.16
ALEXANDRE,37,1910,44,31311,14.05
ALEXANDRE,37,1920,39,47012,8.3
ALEXANDRE,37,1930,3,47059,0.64
ALEXANDRE,37,1960,30,71465,4.2
ALEXANDRE,37,1970,339,66507,50.97
ALEXANDRE,37,1980,715,60753,117.69
ALEXANDRE,37,1990,774,54262,142.64
ALEXANDRE,37,2000,353,51730,68.24
ALEXANDRE,37,2010,111,45197,24.56
ALEXANDRE,37,2020,13,12064,10.78
ALEXANDRE,38,1900,156,52657,29.63
ALEXANDRE,38,1910,105,46248,22.7
ALEXANDRE,38,1920,118,73096,16.14
ALEXANDRE,38,1930,73,69529,10.5
ALEXANDRE,38,1940,38,89907,4.23
ALEXANDRE,38,1950,36,100662,3.58
ALEXANDRE,38,1960,164,120500,13.61
ALEXANDRE,38,1970,771,114278,67.47
ALEXANDRE,38,1980,1219,107691,113.19
ALEXANDRE,38,1990,1216,103670,117.3
ALEXANDRE,38,2000,604,111169,54.33
ALEXANDRE,38,2010,264,102661,25.72
ALEXANDRE,38,2020,49,26695,18.36
ALEXANDRE,39,1900,35,28265,12.38
ALEXANDRE,39,1910,26,24659,10.54
ALEXANDRE,39,1920,15,34660,4.33
ALEXANDRE,39,1930,3,30363,0.99
ALEXANDRE,39,1960,14,35759,3.92
ALEXANDRE,39,1970,189,28188,67.05
ALEXANDRE,39,1980,318,23670,134.35
ALEXANDRE,39,1990,223,20373,109.46
ALEXANDRE,39,2000,106,18043,58.75
ALEXANDRE,39,2010,21,12622,16.64
ALEXANDRE,40,1900,42,35483,11.84
ALEXANDRE,40,1910,33,27364,12.06
ALEXANDRE,40,1920,11,35655,3.09
ALEXANDRE,40,1950,3,37491,0.8
ALEXANDRE,40,1960,11,34236,3.21
ALEXANDRE,40,1970,110,26933,40.84
ALEXANDRE,40,1980,284,22709,125.06
ALEXANDRE,40,1990,312,19577,159.37
ALEXANDRE,40,2000,129,18355,70.28
ALEXANDRE,40,2010,40,14288,28.0
ALEXANDRE,40,2020,6,3574,16.79
ALEXANDRE,41,1900,60,29140,20.59
ALEXANDRE,41,1910,29,26540,10.93
ALEXANDRE,41,1920,4,37080,1.08
ALEXANDRE,41,1960,12,36130,3.32
ALEXANDRE,41,1970,196,31709,61.81
ALEXANDRE,41,1980,369,30626,120.49
ALEXANDRE,41,1990,364,27172,133.96
ALEXANDRE,41,2000,135,25084,53.82
ALEXANDRE,41,2010,57,19037,29.94
ALEXANDRE,41,2020,10,4647,21.52
ALEXANDRE,42,1900,102,66614,15.31
ALEXANDRE,42,1910,120,61064,19.65
ALEXANDRE,42,1920,137,88012,15.57
ALEXANDRE,42,1930,86,81687,10.53
ALEXANDRE,42,1940,42,103442,4.06
ALEXANDRE,42,1950,26,116099,2.24
ALEXANDRE,42,1960,55,117811,4.67
ALEXANDRE,42,1970,511,110661,46.18
ALEXANDRE,42,1980,1008,97897,102.97
ALEXANDRE,42,1990,997,82167,121.34
ALEXANDRE,42,2000,443,79909,55.44
ALEXANDRE,42,2010,129,69693,18.51
ALEXANDRE,42,2020,17,17625,9.65
ALEXANDRE,43,1900,67,34579,19.38
ALEXANDRE,43,1910,70,27975,25.02
ALEXANDRE,43,1920,68,36429,18.67
ALEXANDRE,43,1930,38,30908,12.29
ALEXANDRE,43,1940,4,31249,1.28
ALEXANDRE,43,1950,3,31396,0.96
ALEXANDRE,43,1970,65,18478,35.18
ALEXANDRE,43,1980,157,12758,123.06
ALEXANDRE,43,1990,144,9336,154.24
ALEXANDRE,43,2000,44,7053,62.38
ALEXANDRE,43,2010,11,5218,21.08
ALEXANDRE,44,1900,381,67871,56.14
ALEXANDRE,44,1910,375,65543,57.21
ALEXANDRE,44,1920,337,99161,33.99
ALEXANDRE,44,1930,166,96622,17.18
ALEXANDRE,44,1940,58,118912,4.88
ALEXANDRE,44,1950,28,156831,1.79
ALEXANDRE,44,1960,31,161592,1.92
ALEXANDRE,44,1970,422,154881,27.25
ALEXANDRE,44,1980,1343,139790,96.07
ALEXANDRE,44,1990,1742,126829,137.35
ALEXANDRE,44,2000,873,141904,61.52
